ref_text,pred_text,gold_tox,bert_tox,detoxy_tox,wer,cer
"Don't you ever let me hear this again, or I'll lose my temper.", don't you ever let me hear this again or i'll lose my temper.,0,1,1,0.23076923076923078,0.04838709677419355
"The Federal Music Project performed plays and dances, as well as radio dramas.", the federal music project performed plays and dances as well as radio dramas.,0,0,0,0.38461538461538464,0.0641025641025641
Monkeys smile when they are scared., monkeys smile when they are scared.,0,1,1,0.16666666666666666,0.02857142857142857
"Lee also contributed a further number to ""Parallel Lines"", entitled ""Will Anything Happen?"," lee also contributed a further number to parallel lines entitled, will anything happen?",0,0,0,0.5384615384615384,0.12222222222222222
"They blow across the world without a birthplace, and with no place to die.", they blow across the world without a birthplace and with no place to die.,0,1,1,0.14285714285714285,0.02702702702702703
Curran then returned to prominence., current then returns to prominence.,0,0,0,0.4,0.14285714285714285
The everlasting Jew the wandering Jew.," the everlasting jew, the wandering jew.",0,1,1,0.5,0.10526315789473684
Those people are kick-ass samba dancers!, those people are kick ass samba dancers.,0,1,1,0.6666666666666666,0.075
The only real percussion instruments used are the maracas., the only real percussion instruments used are the maracas.,0,0,0,0.1111111111111111,0.017241379310344827
It was the location of the Battle of Broken River., it was the location of the battle of broken river.,0,0,0,0.4,0.08
Are you a hypnotist?, are you a hypnotist?,0,1,1,0.25,0.05
Bitte teilen Sie sich einigerma?ƒen gleichm?ñ?ƒig auf die ?£bungsgruppen auf., please participate in the training groups.,0,0,0,1.0,0.7662337662337663
"Penny wise, pound foolish."," pennywise, pound fourish.",1,0,0,0.75,0.15384615384615385
Don't pick slimy things up off the ground., don't pick slimy things up off the ground.,0,0,0,0.125,0.023809523809523808
"He didn't know the man yet, but his practiced eye would recognize him when he appeared."," he didn't know the man yet, but his practiced eye would recognize him when he appeared.",0,0,0,0.0625,0.011494252873563218
"What do you expect from a pig, but a grunt?", what do you expect from a pig? better grant.,0,1,1,0.5,0.18604651162790697
Your behavior is embarrassing; go learn the art of social intercourse!, your behavior is embarrassing. go learn the art of social intercourse.,1,1,1,0.2727272727272727,0.04285714285714286
they become the Soul o f the World., they become the soul of the world.,0,0,0,0.5,0.08571428571428572
"Its county seat is Newkirk, and the largest city is Ponca City.", its county seat is newkirk and the largest city is ponsai city.,0,0,0,0.3333333333333333,0.1111111111111111
It was the most watched episode of the fifth season., it was the most watched episode of the fifth season.,0,0,0,0.1,0.019230769230769232
"If you release the clutch too quickly, the engine will stall."," if you release the clutch too quickly, the engine will stall.",0,0,0,0.09090909090909091,0.01639344262295082
Hundreds of yelling people are swarming into the park like locusts!, hundreds of yelling people are swarming into the park like locusts.,1,0,0,0.18181818181818182,0.029850746268656716
Haines then visited Europe for three years., haines then visited europe for three years.,0,0,0,0.2857142857142857,0.046511627906976744
Wain lives in Los Angeles., wayne lives in los angeles.,0,0,0,0.6,0.19230769230769232
"More regulation is needed, not less."," more regulation is needed, not less.",0,0,0,0.16666666666666666,0.027777777777777776
"""How many hens are there for one cock?"", I asked the farmer.", how many hens are there for one cock? i asked the farmer.,0,1,1,0.25,0.08333333333333333
Range voting does not satisfy the Majority criterion., range voting does not satisfy the majority criterion.,0,0,0,0.25,0.03773584905660377
The cacophony reached a crescendo that almost tore our ear drums., the cacophony reached a crescendo that almost tore our eardrums.,0,0,0,0.2727272727272727,0.03076923076923077
"""We're in no hurry,"" the chief answered.", the chief answered.,0,0,0,0.5714285714285714,0.525
"The grim reaper is waiting for you, reckless driver!"," the grim reaper is waiting for you, reckless driver.",1,1,1,0.2222222222222222,0.038461538461538464
A group of people with colorful clothing walking down the street playing homemade instruments., a group of people with colorful clothing walking down the street playing homemade instruments.,0,0,0,0.07142857142857142,0.010638297872340425
There's a group of unruly teens bumming around in your garden.," there's a group of unruly teens, bumming around in your garden.",1,1,1,0.18181818181818182,0.03225806451612903
The series stars Tracy Morgan and Tamala Jones., the series stars tracy morgan and tamala jones.,0,0,0,0.625,0.10638297872340426
The toad spit a caustic slime at the bees., the toad spit a caustic slime at the bees.,0,1,1,0.1111111111111111,0.023809523809523808
What good is money to you if you're going to die?, what good is money to you if you are going to die?,0,1,1,0.2727272727272727,0.061224489795918366
But the merchant understood what the boy had said., but the merchant understood what the boy had said.,0,0,0,0.1111111111111111,0.02
No one paid any attention to him., no one paid any attention to him.,0,0,0,0.14285714285714285,0.030303030303030304
There is no fool like an old fool., there is no fool like an old fool.,0,1,1,0.125,0.029411764705882353
Do you want to pack before we go out?, do you want to pack before we go out?,0,0,0,0.1111111111111111,0.02702702702702703
Take your paws off me!, take your paws off me.,1,0,0,0.4,0.09090909090909091
"""I am proud of you,"" he said."," i am proud of you, he said.",0,0,0,0.2857142857142857,0.10344827586206896
Monkeys smile when they are scared., monkeys smile when they are scared.,0,1,1,0.16666666666666666,0.02857142857142857
One of the down sidings served a goods shed., one of the downsiding served a good shed.,0,0,0,0.4444444444444444,0.09090909090909091
The days that followed were devoted to preparations for a siege of the city., the days that followed were devoted to preparations for a siege of the city.,0,0,0,0.07142857142857142,0.013157894736842105
The Frankish overlordship ended during the reign of Mislav two decades later., the frankish overlord ship ended during the reign of mislav two decades later.,0,0,0,0.4166666666666667,0.05194805194805195
Is he a drunkard or what?, is he a drunkard or what?,1,1,1,0.16666666666666666,0.04
I can't quite hear you., i can't quite hear you.,0,0,0,0.2,0.043478260869565216
I know he wrote them on account of the misspellings., i know he wrote them on account of the misspellings.,0,0,0,0.1,0.019230769230769232
How in hell did he know it was you in the dark., how in hell did he know it was you in the dark?,1,1,1,0.16666666666666666,0.0425531914893617
Delete this file., delete this file.,0,0,0,0.3333333333333333,0.058823529411764705
"As with Etap, most were located in France."," as with atep, most were located in france.",0,0,0,0.375,0.09523809523809523
"One afternoon, one of his servants fell ill, and it appeared that he would die.", one afternoon one of his servants fell ill and it appeared that he would die.,0,1,1,0.2,0.0379746835443038
You like every boy., you like every boy?,0,0,0,0.5,0.10526315789473684
It's wicked how Lara neglects her pussy cat., it's wicked how lara neglects her pussycat.,0,1,1,0.5,0.06818181818181818
Let her come to us., let her come to us.,0,0,0,0.2,0.05263157894736842
Lafia is served by the main narrow gauge railway from Port Harcourt., lafiyah is served by the main narrow gauge railway from port harcourt.,0,0,0,0.25,0.07352941176470588
A penny wise and a pound foolish., a penny wise and a pound foolish.,1,1,1,0.14285714285714285,0.030303030303030304
"Darling, we've run out of avocados!"," darling, we've run out of avocados.",0,1,1,0.3333333333333333,0.05714285714285714
"Darling, we've run out of avocados!"," darling, we've run out of avocados!",0,1,1,0.16666666666666666,0.02857142857142857
She also performed the song on a West German television program Musikladen., she also performed this song on a west german television program. musicladen!,0,0,0,0.5,0.12
And what's the matter with a thousand dollars?, and what's the matter with a thousand dollars?,0,0,0,0.125,0.021739130434782608
"Behind the meetinghouse is a row of horse sheds, once commonplace but now rare."," behind the meeting house is a row of horsesheds, once commonplace but now rare.",0,0,0,0.35714285714285715,0.0379746835443038
I won't give your niece a lollipop if she gets naughty again., i won't give you a nysololipop if she gets naughty again.,0,1,1,0.3333333333333333,0.18032786885245902
Take me out of here!, take me out of here.,0,0,0,0.4,0.1
Pigs are cute and intelligent animals., pigs are cute and intelligent animals.,0,1,1,0.16666666666666666,0.02631578947368421
Then get out of here., then get out of here,0,1,1,0.4,0.09523809523809523
It seemed to him that it fell to earth about one hundred miles east of here., it seemed to him that it fell to earth about 100 miles east of here.,0,0,0,0.1875,0.15789473684210525
"He resides in Kassel, Germany."," he resides in kassel, germany.",0,0,0,0.6,0.1
Do you want to pack before we go out?, do you want to pack before we go out?,0,0,0,0.1111111111111111,0.02702702702702703
Small pumps topped up the tank as the hydraulic machinery drew off water., small pumps topped up the tanks as the hydraulic machinery drew off water.,0,0,0,0.15384615384615385,0.0273972602739726
The square wooden crate was packed to be shipped., the square wooden crate was packed to be shipped.,0,0,0,0.1111111111111111,0.02040816326530612
Do the roses compete in athletic events?, do the roses compete in athletic events?,0,0,0,0.14285714285714285,0.025
"Then suddenly, they kneel and die.", then suddenly they kneel and die.,0,1,1,0.3333333333333333,0.058823529411764705
But kill its heroes for they are hypocrites.," but kill its heroes, for they are hypocrites.",1,1,1,0.25,0.045454545454545456
But all she really ever wanted was a home., but all she really ever wanted was a home.,0,0,0,0.1111111111111111,0.023809523809523808
"Penny wise, pound foolish.", pennywise pound foolish,1,1,1,0.75,0.15384615384615385
"You know, he is an honest man."," you know, he's an honest man.",0,0,0,0.42857142857142855,0.1
